timestamp,attack_vector,packets_sent,bytes_sent,active_connections,response_latency_ms,cid_len
2026-03-22T00:13:00.183851446+00:00,both,54568971,2019051927,0,0.000,20
2026-03-22T00:13:00.683534860+00:00,both,54923564,2032171868,0,0.000,20
2026-03-22T00:13:01.184182185+00:00,both,55301376,2046150912,0,0.000,20
2026-03-22T00:13:01.683845107+00:00,both,55685723,2060371751,0,0.000,20
2026-03-22T00:13:02.183579038+00:00,both,56060411,2074235207,0,0.000,20
2026-03-22T00:13:02.684256507+00:00,both,56447547,2088559239,0,0.000,20
2026-03-22T00:13:03.183960231+00:00,both,56818314,2102277618,0,0.000,20
2026-03-22T00:13:03.683574308+00:00,both,57196808,2116281896,0,0.000,20
2026-03-22T00:13:04.184183785+00:00,both,57573361,2130214357,0,0.000,20
2026-03-22T00:13:04.683809350+00:00,both,57961464,2144574168,0,0.000,20
2026-03-22T00:13:05.184443654+00:00,both,58342997,2158690889,0,0.000,20
2026-03-22T00:13:05.684103915+00:00,both,58721265,2172686805,0,0.000,20
2026-03-22T00:13:06.183761085+00:00,both,59101342,2186749654,0,0.000,20
2026-03-22T00:13:06.684378382+00:00,both,59464757,2200196009,0,0.000,20
2026-03-22T00:13:07.183968270+00:00,both,59817280,2213239360,0,0.000,20
2026-03-22T00:13:07.683610252+00:00,both,60168516,2226235092,0,0.000,20
2026-03-22T00:13:08.184238573+00:00,both,60527446,2239515502,0,0.000,20
2026-03-22T00:13:08.684021510+00:00,both,60876773,2252440601,0,0.000,20
2026-03-22T00:13:09.183640726+00:00,both,61228531,2265455647,0,0.000,20
2026-03-22T00:13:09.684286502+00:00,both,61580764,2278488268,0,0.000,20
2026-03-22T00:13:10.183963301+00:00,both,61932760,2291512120,0,0.000,20
2026-03-22T00:13:10.683695411+00:00,both,62278776,2304314712,0,0.000,20
2026-03-22T00:13:11.184349578+00:00,both,62629867,2317305079,0,0.000,20
2026-03-22T00:13:11.683962851+00:00,both,62984541,2330428017,0,0.000,20
2026-03-22T00:13:12.183571882+00:00,both,63344497,2343746389,0,0.000,20
2026-03-22T00:13:12.684196560+00:00,both,63706288,2357132656,0,0.000,20
2026-03-22T00:13:13.183974047+00:00,both,64068605,2370538385,0,0.000,20
2026-03-22T00:13:13.683572213+00:00,both,64432627,2384007199,0,0.000,20
2026-03-22T00:13:14.183856501+00:00,both,64813050,2398082850,0,0.000,20
2026-03-22T00:13:14.684239890+00:00,both,65202359,2412487283,0,0.000,20
2026-03-22T00:13:15.183488079+00:00,both,65587225,2426727325,0,0.000,20
2026-03-22T00:13:15.683851023+00:00,both,65964513,2440686981,0,0.000,20
2026-03-22T00:13:16.184076776+00:00,both,66344500,2454746500,0,0.000,20
2026-03-22T00:13:16.683527673+00:00,both,66733637,2469144569,0,0.000,20
2026-03-22T00:13:17.184232682+00:00,both,67122178,2483520586,0,0.000,20
2026-03-22T00:13:17.683891385+00:00,both,67514183,2498024771,0,0.000,20
2026-03-22T00:13:18.183640846+00:00,both,67898929,2512260373,0,0.000,20
2026-03-22T00:13:18.684388220+00:00,both,68278763,2526314231,0,0.000,20
2026-03-22T00:13:19.184194373+00:00,both,68656449,2540288613,0,0.000,20
2026-03-22T00:13:19.683880525+00:00,both,69047362,2554752394,0,0.000,20
2026-03-22T00:13:20.183637706+00:00,both,69434889,2569090893,0,0.000,20
2026-03-22T00:13:20.683664665+00:00,both,69823213,2583458881,0,0.000,20
2026-03-22T00:13:21.184453090+00:00,both,70206388,2597636356,0,0.000,20
2026-03-22T00:13:21.684235098+00:00,both,70595403,2612029911,0,0.000,20
2026-03-22T00:13:22.183635528+00:00,both,70981116,2626301292,0,0.000,20
2026-03-22T00:13:22.684201928+00:00,both,71361108,2640360996,0,0.000,20
2026-03-22T00:13:23.183550867+00:00,both,71746670,2654626790,0,0.000,20
2026-03-22T00:13:23.684149590+00:00,both,72129192,2668780104,0,0.000,20
2026-03-22T00:13:24.183505470+00:00,both,72507954,2682794298,0,0.000,20
2026-03-22T00:13:24.684146417+00:00,both,72895161,2697120957,0,0.000,20
2026-03-22T00:13:25.183853522+00:00,both,73276304,2711223248,0,0.000,20
2026-03-22T00:13:25.683715172+00:00,both,73660771,2725448527,0,0.000,20
2026-03-22T00:13:26.183847120+00:00,both,74034167,2739264179,0,0.000,20
2026-03-22T00:13:26.683493788+00:00,both,74425222,2753733214,0,0.000,20
2026-03-22T00:13:27.184084729+00:00,both,74814153,2768123661,0,0.000,20
2026-03-22T00:13:27.683677024+00:00,both,75204529,2782567573,0,0.000,20
2026-03-22T00:13:28.183972251+00:00,both,75586254,2796691398,0,0.000,20
2026-03-22T00:13:28.683600265+00:00,both,75977107,2811152959,0,0.000,20
2026-03-22T00:13:29.184205560+00:00,both,76343445,2824707465,0,0.000,20
2026-03-22T00:13:29.683759920+00:00,both,76716484,2838509908,0,0.000,20
2026-03-22T00:13:30.184284333+00:00,both,77107188,2852965956,0,0.000,20
2026-03-22T00:13:30.683708541+00:00,both,77497485,2867406945,0,0.000,20
2026-03-22T00:13:31.184320064+00:00,both,77881952,2881632224,0,0.000,20
2026-03-22T00:13:31.683939505+00:00,both,78267380,2895893060,0,0.000,20
